0.57259, -0.20465, 0.075494, -0.38835, -0.50674, -0.55339, 0.53494
0.57371, -0.2043, 0.074365, -0.3972, -0.5129, -0.54708, 0.52904
0.57477, -0.20488, 0.075348, -0.40108, -0.51365, -0.54461, 0.52792
0.57635, -0.20407, 0.075015, -0.4045, -0.51543, -0.54278, 0.52545
0.58012, -0.20453, 0.075817, -0.4133, -0.52236, -0.53661, 0.51805
0.58615, -0.20544, 0.076722, -0.42991, -0.53266, -0.5245, 0.50631
0.6015, -0.20516, 0.077649, -0.45121, -0.54599, -0.51067, 0.48736
0.61743, -0.20556, 0.079781, -0.47641, -0.5634, -0.49179, 0.46234
0.6363, -0.20473, 0.083357, -0.50281, -0.58287, -0.47164, 0.43012
0.65308, -0.20231, 0.091205, -0.52217, -0.59257, -0.45664, 0.40947
0.6633, -0.19969, 0.097655, -0.53799, -0.6091, -0.43473, 0.38803
0.67383, -0.19957, 0.10231, -0.55332, -0.61846, -0.41938, 0.36804
0.68089, -0.20207, 0.10734, -0.56156, -0.6221, -0.41247, 0.3571
0.68766, -0.2027, 0.11051, -0.57471, -0.63498, -0.39319, 0.33454
0.69404, -0.20723, 0.1141, -0.58363, -0.6412, -0.38347, 0.3181
0.69753, -0.20834, 0.11784, -0.58956, -0.64857, -0.37156, 0.30613
0.70646, -0.20778, 0.12443, -0.60204, -0.65635, -0.3539, 0.28551
0.71318, -0.20797, 0.1302, -0.60771, -0.66177, -0.34355, 0.27333
0.71971, -0.20838, 0.13796, -0.61497, -0.67155, -0.32495, 0.25544
0.72638, -0.20772, 0.14404, -0.62623, -0.67953, -0.30326, 0.23261
0.73411, -0.20797, 0.15496, -0.63638, -0.68384, -0.28555, 0.21409
0.73791, -0.20902, 0.16169, -0.64306, -0.69144, -0.26591, 0.19413
0.74339, -0.20849, 0.17008, -0.65184, -0.69622, -0.24527, 0.17386
0.74719, -0.20939, 0.17913, -0.6588, -0.69918, -0.22814, 0.15836
0.75102, -0.20966, 0.18725, -0.66429, -0.70352, -0.21066, 0.13931
0.75532, -0.20988, 0.1961, -0.66941, -0.70693, -0.19397, 0.12045
0.75833, -0.2101, 0.20305, -0.67414, -0.71169, -0.17194, 0.097348
0.76096, -0.21037, 0.20923, -0.67703, -0.71326, -0.16043, 0.084639
0.76159, -0.21088, 0.2141, -0.67919, -0.7134, -0.15343, 0.078872
0.76321, -0.21101, 0.21982, -0.67994, -0.7169, -0.1385, 0.067497
0.76402, -0.21132, 0.22605, -0.6832, -0.71716, -0.12526, 0.056829
0.76558, -0.21023, 0.22946, -0.68427, -0.71902, -0.11306, 0.044778
0.76641, -0.21086, 0.23856, -0.68776, -0.71892, -0.096219, 0.029695
0.77012, -0.20961, 0.24657, -0.69274, -0.71572, -0.086862, 0.01768
0.77913, -0.20884, 0.25292, -0.69404, -0.71532, -0.081308, 0.0031653
0.7808, -0.2095, 0.25715, -0.69569, -0.71378, -0.080883, 0.0012859
0.77929, -0.2087, 0.25978, -0.69721, -0.71267, -0.077439, 0.0019853
0.77495, -0.21064, 0.26187, -0.69871, -0.71265, -0.062228, -0.0071358
0.77148, -0.21227, 0.26353, -0.70072, -0.71163, -0.047598, -0.017688
0.77086, -0.21315, 0.26499, -0.70057, -0.71192, -0.044439, -0.019812
0.77054, -0.2133, 0.26708, -0.70114, -0.71156, -0.037958, -0.025335
0.7705, -0.21324, 0.26904, -0.7013, -0.71148, -0.033951, -0.028568
0.77114, -0.21334, 0.27027, -0.70132, -0.71142, -0.034136, -0.029436
0.77068, -0.21273, 0.26917, -0.70102, -0.71174, -0.034515, -0.028386
0.77103, -0.21246, 0.26927, -0.7009, -0.71185, -0.034273, -0.028888
0.77054, -0.21305, 0.26929, -0.70096, -0.71179, -0.034304, -0.028782
0.77036, -0.21306, 0.26927, -0.70101, -0.71176, -0.034234, -0.028562
0.77001, -0.21347, 0.26908, -0.70113, -0.71164, -0.034643, -0.028083
0.77175, -0.21231, 0.26849, -0.70049, -0.71218, -0.035591, -0.028985
0.7708, -0.212, 0.26582, -0.69975, -0.71292, -0.036589, -0.027458
0.77051, -0.21191, 0.26781, -0.70075, -0.71199, -0.036066, -0.026908
0.77167, -0.21101, 0.26619, -0.69986, -0.71279, -0.036658, -0.027796
0.77361, -0.20843, 0.26646, -0.69985, -0.71275, -0.037446, -0.028259
0.77345, -0.2039, 0.26124, -0.6987, -0.71382, -0.041351, -0.023852
0.7692, -0.19667, 0.26284, -0.70244, -0.71059, -0.037198, -0.015968
0.77085, -0.18973, 0.26509, -0.7045, -0.70861, -0.036989, -0.013381
0.77772, -0.18235, 0.26551, -0.70483, -0.7081, -0.039485, -0.015892
0.77995, -0.17288, 0.26205, -0.70234, -0.71068, -0.037571, -0.015322
0.77553, -0.1619, 0.2608, -0.70454, -0.70878, -0.034988, -0.0055403
0.77683, -0.15021, 0.26245, -0.70592, -0.70733, -0.036737, -0.0010456
0.77758, -0.14028, 0.26452, -0.70614, -0.7067, -0.043669, 0.0049285
0.77632, -0.13203, 0.26488, -0.70772, -0.70403, -0.056916, 0.015334
0.77872, -0.12161, 0.26404, -0.70738, -0.70299, -0.070381, 0.021702
0.78252, -0.1103, 0.26206, -0.70613, -0.70247, -0.085092, 0.026227
0.78997, -0.099636, 0.26235, -0.70919, -0.69605, -0.10754, 0.031681
0.79859, -0.085097, 0.26252, -0.71052, -0.6903, -0.13142, 0.037136
0.80563, -0.066733, 0.26309, -0.7126, -0.67637, -0.17551, 0.062592
0.80232, -0.047037, 0.26225, -0.71637, -0.66481, -0.19608, 0.07998
0.79731, -0.02673, 0.25997, -0.71851, -0.65398, -0.21613, 0.096647
0.79374, -0.0087205, 0.24746, -0.71049, -0.64879, -0.24788, 0.11325
0.79375, 0.0041887, 0.24296, -0.70714, -0.63761, -0.27828, 0.1264
0.79983, 0.012978, 0.24988, -0.70603, -0.61129, -0.32237, 0.15466
0.80811, 0.020666, 0.2546, -0.70543, -0.59137, -0.35132, 0.17093
0.82117, 0.030488, 0.25985, -0.70607, -0.56606, -0.38278, 0.18581
0.83498, 0.043246, 0.26271, -0.70892, -0.54419, -0.40865, 0.18521
0.8404, 0.053808, 0.25123, -0.70089, -0.53131, -0.43707, 0.18826
0.84575, 0.063273, 0.2391, -0.68626, -0.51223, -0.47571, 0.20095
0.85567, 0.075332, 0.23415, -0.67858, -0.4915, -0.50618, 0.2043
0.86395, 0.089946, 0.23229, -0.67731, -0.47295, -0.52589, 0.20251
0.87448, 0.11042, 0.22834, -0.67488, -0.44446, -0.55206, 0.20546
0.88421, 0.12822, 0.22768, -0.67135, -0.41746, -0.57333, 0.2152
0.89309, 0.14392, 0.23375, -0.6687, -0.38495, -0.59499, 0.22502
0.89469, 0.15786, 0.23454, -0.66643, -0.36932, -0.60827, 0.22244
0.89495, 0.17136, 0.22672, -0.6618, -0.35672, -0.62144, 0.22041
0.89451, 0.18044, 0.22036, -0.65838, -0.35193, -0.62841, 0.2186
0.9011, 0.18966, 0.22499, -0.66041, -0.34365, -0.63077, 0.21884
0.90299, 0.194, 0.22678, -0.65998, -0.33953, -0.63314, 0.21974
0.90334, 0.1946, 0.22659, -0.6588, -0.34066, -0.63437, 0.21797
0.90292, 0.19425, 0.22617, -0.65822, -0.34081, -0.63487, 0.21803
0.90192, 0.19296, 0.22528, -0.65751, -0.34125, -0.63515, 0.21865
0.89915, 0.18956, 0.22385, -0.65627, -0.34236, -0.63512, 0.22074
0.89805, 0.18715, 0.22451, -0.65629, -0.34256, -0.63451, 0.22212
0.89606, 0.18425, 0.22382, -0.65558, -0.34344, -0.6342, 0.22373
0.89526, 0.18264, 0.22276, -0.65486, -0.34417, -0.63435, 0.2243
0.89556, 0.18299, 0.22311, -0.65512, -0.34386, -0.63429, 0.22417
0.89604, 0.18345, 0.22261, -0.65548, -0.3434, -0.6342, 0.22408
0.89694, 0.1852, 0.22262, -0.65578, -0.34262, -0.63445, 0.2237
0.89702, 0.18575, 0.22186, -0.65565, -0.34255, -0.6347, 0.22345
0.89843, 0.1854, 0.22446, -0.65737, -0.34213, -0.63315, 0.22343
0.89973, 0.18711, 0.22462, -0.65782, -0.34162, -0.63328, 0.22253
0.90043, 0.18785, 0.22516, -0.65837, -0.34168, -0.6329, 0.2219
0.90017, 0.18765, 0.22483, -0.65817, -0.34185, -0.63294, 0.22211
0.9011, 0.189, 0.22453, -0.6582, -0.34138, -0.63347, 0.22122
0.90094, 0.18902, 0.22755, -0.66054, -0.34087, -0.631, 0.22209
0.90116, 0.19002, 0.22663, -0.66012, -0.34014, -0.6319, 0.22194
0.90106, 0.18968, 0.22693, -0.66016, -0.34059, -0.63164, 0.22184
0.90114, 0.19037, 0.2265, -0.66009, -0.34061, -0.63192, 0.22124
0.90144, 0.18984, 0.22706, -0.66038, -0.341, -0.63135, 0.22139
